"run","tick","OriginOfConsumedResouces"
1,287.0,"Northern Africa:Northern America|16822.27;South America|0.0;Central Asia|15492.76;Eastern Europe|12565.54;Northern Europe|6201.42;Western Europe|747847.8;Oceania|20307.33;Russian Federation|148.5;India|0.0;Pakistan|0.0;United States of America|323127.66;China|0.0;"
1,287.0,"Russian Federation:Northern America|33268.56;South America|16094.12;Central Asia|14618.84;Eastern Europe|56432.86;Northern Europe|27943.48;Western Europe|80908.74;Oceania|23804.43;Russian Federation|2581197.3;India|60755.56;Pakistan|13572.0;United States of America|92024.36;China|102202.7;"
1,287.0,"Western Africa:Northern America|28648.03;South America|185.0;Central Asia|0.0;Eastern Europe|22785.3;Northern Europe|3238.04;Western Europe|35584.46;Oceania|102694.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|85748.55;China|0.0;"
1,287.0,"South America:Northern America|10926.93;South America|1719023.04;Central Asia|1839.36;Eastern Europe|1448.82;Northern Europe|3477.92;Western Europe|24004.92;Oceania|1449.27;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|39283.34;China|0.0;"
1,287.0,"Northern Europe:Northern America|765.98;South America|0.0;Central Asia|1331.04;Eastern Europe|338.58;Northern Europe|1966493.44;Western Europe|9000.64;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10341.21;China|0.0;"
1,287.0,"Northern America:Northern America|705475.07;South America|0.0;Central Asia|948.04;Eastern Europe|0.0;Northern Europe|110.18;Western Europe|4659.04;Oceania|132.34;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|8838.64;China|0.0;"
1,287.0,"Oceania:Northern America|3141.67;South America|0.0;Central Asia|3054.48;Eastern Europe|3409.46;Northern Europe|2191.86;Western Europe|10981.53;Oceania|440672.58;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|12080.3;China|384.5;"
1,287.0,"Eastern Africa:Northern America|16311.93;South America|0.0;Central Asia|14516.88;Eastern Europe|20201.2;Northern Europe|215.94;Western Europe|4312.32;Oceania|129324.48;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|18978.06;China|0.0;"
1,287.0,"Middle Africa:Northern America|7327.06;South America|0.0;Central Asia|0.0;Eastern Europe|5168.58;Northern Europe|706.96;Western Europe|7385.52;Oceania|43071.06;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10153.71;China|0.0;"
1,287.0,"Eastern Europe:Northern America|677.25;South America|0.0;Central Asia|1727.44;Eastern Europe|3292682.84;Northern Europe|1257.7;Western Europe|10215.89;Oceania|701.82;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|8654.57;China|0.0;"
1,287.0,"Central Asia:Northern America|4074.09;South America|0.0;Central Asia|1048663.04;Eastern Europe|5581.14;Northern Europe|3147.96;Western Europe|5955.9;Oceania|3809.9;Russian Federation|0.0;India|1549.7;Pakistan|1424.28;United States of America|3026.29;China|0.0;"
1,287.0,"Southern Europe:Northern America|233472.97;South America|0.0;Central Asia|20556.2;Eastern Europe|13025.66;Northern Europe|8374.02;Western Europe|221496.7;Oceania|2075.4;Russian Federation|160.2;India|0.0;Pakistan|0.0;United States of America|218730.03;China|0.0;"
1,287.0,"Central America:Northern America|42006.79;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|698.7;Western Europe|27507.27;Oceania|7725.1;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|220011.23;China|0.0;"
1,287.0,"Southern Asia:Northern America|369482.85;South America|0.0;Central Asia|15796.16;Eastern Europe|98147.4;Northern Europe|3588.52;Western Europe|55891.3;Oceania|129244.28;Russian Federation|473.5;India|0.0;Pakistan|0.0;United States of America|90037.32;China|0.0;"
1,287.0,"Western Asia:Northern America|230027.5;South America|0.0;Central Asia|16135.4;Eastern Europe|98772.62;Northern Europe|9951.42;Western Europe|163064.01;Oceania|16802.21;Russian Federation|459.9;India|0.0;Pakistan|0.0;United States of America|251254.09;China|0.0;"
1,287.0,"Eastern Asia:Northern America|162174.96;South America|0.0;Central Asia|10309.44;Eastern Europe|13198.14;Northern Europe|1818.28;Western Europe|70296.39;Oceania|32730.65;Russian Federation|779.0;India|0.0;Pakistan|0.0;United States of America|600430.21;China|0.0;"
1,287.0,"Southern Africa:Northern America|2946.66;South America|0.0;Central Asia|0.0;Eastern Europe|1257.44;Northern Europe|550.32;Western Europe|4073.67;Oceania|42803.36;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5604.84;China|0.0;"
1,287.0,"South-Eastern Asia:Northern America|31959.65;South America|0.0;Central Asia|15212.24;Eastern Europe|2755.58;Northern Europe|2866.46;Western Europe|55179.4;Oceania|636184.28;Russian Federation|153.3;India|0.0;Pakistan|0.0;United States of America|7609.03;China|0.0;"
1,287.0,"Caribbean:Northern America|24794.01;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|439.72;Western Europe|16740.52;Oceania|5091.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|134203.8;China|0.0;"
1,288.0,"Pakistan:Northern America|32278.9;South America|1770.1;Central Asia|7078.75;Eastern Europe|74106.6;Northern Europe|9555.6;Western Europe|65589.2;Oceania|14461.18;Russian Federation|113.96;India|11143.78;Pakistan|1454636.55;United States of America|39168.56;China|25214.56;"
1,288.0,"India:Northern America|14813.8;South America|0.0;Central Asia|4845.0;Eastern Europe|27138.6;Northern Europe|6728.8;Western Europe|40543.6;Oceania|8530.7;Russian Federation|119.08;India|5621113.05;Pakistan|0.0;United States of America|47050.94;China|6462.64;"
1,288.0,"Western Europe:Northern America|1113.8;South America|0.0;Central Asia|363.25;Eastern Europe|0.0;Northern Europe|199.0;Western Europe|3415885.2;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|451.82;China|0.0;"
1,288.0,"China:Northern America|62686.6;South America|142.7;Central Asia|4405.0;Eastern Europe|79436.8;Northern Europe|5096.2;Western Europe|38857.8;Oceania|18474.19;Russian Federation|1374.64;India|418.42;Pakistan|178.5;United States of America|48694.64;China|9209246.52;"
1,288.0,"United States of America:Northern America|1244.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|488.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2967130.42;China|0.0;"
1,288.0,"Northern Africa:Northern America|30242.9;South America|0.0;Central Asia|22823.0;Eastern Europe|12784.6;Northern Europe|49931.2;Western Europe|754843.6;Oceania|33600.12;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|248034.77;China|0.0;"
1,288.0,"Russian Federation:Northern America|37511.9;South America|18562.7;Central Asia|17317.0;Eastern Europe|66144.4;Northern Europe|31503.0;Western Europe|93540.0;Oceania|29180.19;Russian Federation|2586911.6;India|68934.35;Pakistan|14949.22;United States of America|106658.04;China|121220.44;"
1,288.0,"Western Africa:Northern America|44818.5;South America|0.0;Central Asia|0.0;Eastern Europe|6837.0;Northern Europe|2995.4;Western Europe|34870.0;Oceania|100376.97;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|82615.43;China|0.0;"
1,288.0,"South America:Northern America|12846.5;South America|1717421.2;Central Asia|2687.5;Eastern Europe|2526.4;Northern Europe|4640.4;Western Europe|27160.0;Oceania|3128.82;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|44398.88;China|0.0;"
1,288.0,"Northern Europe:Northern America|1414.7;South America|0.0;Central Asia|1402.75;Eastern Europe|103.8;Northern Europe|1854491.2;Western Europe|2666.2;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3077.96;China|0.0;"
1,288.0,"Northern America:Northern America|664216.3;South America|0.0;Central Asia|251.5;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|1359.2;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2593.22;China|0.0;"
1,288.0,"Oceania:Northern America|795.7;South America|0.0;Central Asia|782.25;Eastern Europe|993.0;Northern Europe|583.8;Western Europe|3114.6;Oceania|442334.57;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3447.49;China|116.68;"
1,288.0,"Eastern Africa:Northern America|14900.0;South America|0.0;Central Asia|25789.0;Eastern Europe|19324.4;Northern Europe|197.0;Western Europe|4156.2;Oceania|124305.39;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5482.66;China|0.0;"
1,288.0,"Middle Africa:Northern America|6722.7;South America|0.0;Central Asia|4641.5;Eastern Europe|5042.0;Northern Europe|647.4;Western Europe|7146.6;Oceania|41575.26;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5089.7;China|0.0;"
1,288.0,"Eastern Europe:Northern America|1888.7;South America|0.0;Central Asia|2254.25;Eastern Europe|3300517.8;Northern Europe|1724.4;Western Europe|11212.2;Oceania|1213.33;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|8767.08;China|0.0;"
1,288.0,"Central Asia:Northern America|1076.8;South America|0.0;Central Asia|1000846.5;Eastern Europe|1698.6;Northern Europe|875.4;Western Europe|1763.8;Oceania|1054.75;Russian Federation|0.0;India|511.36;Pakistan|523.33;United States of America|901.15;China|0.0;"
1,288.0,"Southern Europe:Northern America|234866.3;South America|0.0;Central Asia|27328.5;Eastern Europe|13104.0;Northern Europe|34040.8;Western Europe|221065.2;Oceania|2066.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|170940.41;China|0.0;"
1,288.0,"Central America:Northern America|60353.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|195.8;Western Europe|8209.2;Oceania|6454.12;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|224384.63;China|0.0;"
1,288.0,"Southern Asia:Northern America|356209.4;South America|0.0;Central Asia|22392.25;Eastern Europe|96757.4;Northern Europe|18669.6;Western Europe|54658.0;Oceania|138817.92;Russian Federation|193.72;India|0.0;Pakistan|0.0;United States of America|37878.43;China|0.0;"
1,288.0,"Western Asia:Northern America|230811.8;South America|0.0;Central Asia|23091.0;Eastern Europe|99036.8;Northern Europe|27708.4;Western Europe|162189.2;Oceania|29633.5;Russian Federation|192.6;India|0.0;Pakistan|0.0;United States of America|198886.82;China|0.0;"
1,288.0,"Eastern Asia:Northern America|175479.8;South America|0.0;Central Asia|9692.0;Eastern Europe|4030.6;Northern Europe|1712.8;Western Europe|44529.8;Oceania|45579.29;Russian Federation|327.28;India|0.0;Pakistan|0.0;United States of America|610288.78;China|0.0;"
1,288.0,"Southern Africa:Northern America|2679.1;South America|0.0;Central Asia|0.0;Eastern Europe|1216.0;Northern Europe|498.2;Western Europe|3906.4;Oceania|44684.63;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1741.95;China|0.0;"
1,288.0,"South-Eastern Asia:Northern America|28902.2;South America|0.0;Central Asia|13674.75;Eastern Europe|804.0;Northern Europe|2582.0;Western Europe|39580.4;Oceania|625991.21;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2175.81;China|0.0;"
1,288.0,"Caribbean:Northern America|35987.2;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|121.8;Western Europe|4995.2;Oceania|4334.17;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|136853.57;China|0.0;"
1,289.0,"Pakistan:Northern America|34353.65;South America|1664.6;Central Asia|7962.76;Eastern Europe|78361.55;Northern Europe|3299.96;Western Europe|70909.39;Oceania|17469.32;Russian Federation|0.0;India|11340.12;Pakistan|1454249.82;United States of America|45044.68;China|30245.12;"
1,289.0,"India:Northern America|16171.21;South America|0.0;Central Asia|5545.44;Eastern Europe|31821.94;Northern Europe|2368.36;Western Europe|46170.79;Oceania|11693.42;Russian Federation|0.0;India|5619385.7;Pakistan|0.0;United States of America|52506.56;China|10860.12;"
1,289.0,"Western Europe:Northern America|375.02;South America|0.0;Central Asia|126.84;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3414066.3;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1856.98;China|0.0;"
1,289.0,"China:Northern America|21128.25;South America|0.0;Central Asia|1544.92;Eastern Europe|81725.11;Northern Europe|1785.16;Western Europe|40829.88;Oceania|20504.38;Russian Federation|516.6;India|141.63;Pakistan|0.0;United States of America|51455.85;China|9189520.56;"
1,289.0,"United States of America:Northern America|413.92;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|144.43;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2822898.73;China|0.0;"
1,289.0,"Northern Africa:Northern America|32013.77;South America|0.0;Central Asia|10373.12;Eastern Europe|12827.16;Northern Europe|17528.04;Western Europe|753257.63;Oceania|33801.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|287085.11;China|0.0;"
1,289.0,"Russian Federation:Northern America|39464.29;South America|16258.2;Central Asia|18467.16;Eastern Europe|69131.74;Northern Europe|31606.0;Western Europe|96359.03;Oceania|31331.06;Russian Federation|2583651.02;India|66805.56;Pakistan|14812.72;United States of America|107276.39;China|122646.28;"
1,289.0,"Western Africa:Northern America|29773.14;South America|0.0;Central Asia|0.0;Eastern Europe|6809.92;Northern Europe|1044.2;Western Europe|34547.36;Oceania|100252.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|97720.75;China|0.0;"
1,289.0,"South America:Northern America|4297.76;South America|1527442.6;Central Asia|936.6;Eastern Europe|3572.01;Northern Europe|1614.12;Western Europe|28952.66;Oceania|4282.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|47997.33;China|0.0;"
1,289.0,"Northern Europe:Northern America|2463.56;South America|169.9;Central Asia|1639.92;Eastern Europe|5027.5;Northern Europe|1968657.8;Western Europe|9573.45;Oceania|2488.99;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|11699.69;China|1348.24;"
1,289.0,"Northern America:Northern America|712131.42;South America|0.0;Central Asia|0.0;Eastern Europe|1153.51;Northern Europe|0.0;Western Europe|3197.31;Oceania|1109.1;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|8705.08;China|0.0;"
1,289.0,"Oceania:Northern America|264.81;South America|0.0;Central Asia|268.6;Eastern Europe|294.42;Northern Europe|201.28;Western Europe|917.39;Oceania|444639.55;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|929.49;China|0.0;"
1,289.0,"Eastern Africa:Northern America|15682.49;South America|0.0;Central Asia|13702.16;Eastern Europe|19278.03;Northern Europe|0.0;Western Europe|4123.81;Oceania|138261.38;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5254.22;China|0.0;"
1,289.0,"Middle Africa:Northern America|5788.37;South America|0.0;Central Asia|1617.52;Eastern Europe|5022.72;Northern Europe|224.52;Western Europe|7081.07;Oceania|46585.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4869.57;China|0.0;"
1,289.0,"Eastern Europe:Northern America|631.85;South America|0.0;Central Asia|783.4;Eastern Europe|3276378.62;Northern Europe|598.16;Western Europe|11062.82;Oceania|1207.35;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|9755.79;China|0.0;"
1,289.0,"Central Asia:Northern America|375.02;South America|0.0;Central Asia|1093691.36;Eastern Europe|5613.73;Northern Europe|317.52;Western Europe|6170.42;Oceania|3376.67;Russian Federation|0.0;India|178.5;Pakistan|190.78;United States of America|7082.89;China|733.2;"
1,289.0,"Southern Europe:Northern America|243224.35;South America|0.0;Central Asia|9685.72;Eastern Europe|13266.18;Northern Europe|12057.0;Western Europe|222581.74;Oceania|2097.52;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|216347.81;China|0.0;"
1,289.0,"Central America:Northern America|42171.7;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|8143.26;Oceania|6454.12;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|235562.66;China|0.0;"
1,289.0,"Southern Asia:Northern America|356693.57;South America|0.0;Central Asia|7940.36;Eastern Europe|97999.41;Northern Europe|6615.2;Western Europe|55061.16;Oceania|154179.25;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|75960.22;China|0.0;"
